dates,campaign_name,creative_name,total_spent,impressions,clicks,click_through_rate,leads,platform,adset_name,cost_per_lead,conversion_rate
4/13/2024,US_Pathway_2_Lead_gen_1_091123,USP_Program_Linkedin_Static_C14_Bridge-3YWP,747.9,2500,17,0.68%,1.0,LinkedIn,Not Defined,747.9,5.88235294117647
12/4/2023,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,#2 ( Graphic ) - State University Of New York,1939.91,2549,79,3.09925461,8.0,Facebook,Open Targeting - Advantage+ audience [ 23rd Nov ],242.48875,10.126582278481013
12/10/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,333.26,363,11,3.03030303,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],333.26,9.090909090909092
11/27/2023,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,1471.41,5671,141,2.48633398,18.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],81.745,12.76595744680851
12/6/2023,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#1 ( Graphic ) - Want To Build Your Career In The US?,1639.37,5920,37,0.625,2.0,Facebook,Related To Study In US [ 23rd Nov ],819.685,5.405405405405405
11/27/2023,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,456.86,3325,23,0.69172932,6.0,Facebook,Related To Study In US [ 31st Oct ],76.14333333333333,26.08695652173913
2/26/2024,USP_Marketing+MBA_New Leads Campaign_240224,USP_Influencer_videoAd1,940.45,10510,32,0.30447193,1.0,Facebook,Marketing+MBA All India - 240224,940.45,3.125
2/26/2024,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,636.69,1022,11,1.07632094,2.0,Facebook,All India Generic Leads Ad Set_240224,318.345,18.181818181818183
4/9/2024,USP_2_Lead-gen-2_Top4-states_050424,#6 ( Graphic ) - Master's Degree In 12 Months,4983.91,29730,121,0.4069963,7.0,Facebook,USP-2_AP_TS_050424,711.9871428571429,5.785123966942149
4/2/2024,USP_2_Lead-gen-1_220124,USP_S1_We-guarantee,1134.53,85,12,14.11764706,2.0,Facebook,USP-2_Data_Job-title_India_exclude_KATNTSAP,567.265,16.666666666666664
12/3/2023,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#6 ( Graphic ) - Master's Degree In 12 Months,1660.84,8092,127,1.56945131,3.0,Facebook,Open Targeting - Advantage+ audience [ 23rd Nov ],553.6133333333333,2.3622047244094486
3/18/2024,USP_MS + Coop Campaign_240224,USP_RIT_2_EWYL_INR,7167.12,11114,74,0.66582689,11.0,Facebook,MS + Coop AP&TS Ad set - 240224,651.5563636363636,14.864864864864865
3/16/2024,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,341.54,912,5,0.54824561,1.0,Facebook,All India Generic Leads Ad Set_240224,341.54,20.0
12/1/2023,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#6 ( Graphic ) - Master's Degree In 12 Months,1263.22,5139,108,2.10157618,6.0,Facebook,Open Targeting - Advantage+ audience [ 23rd Nov ],210.53666666666666,5.555555555555555
3/16/2024,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,738.94,22,4,18.18181818,2.0,Facebook,All India Counselling Look-a-like_290224,369.47,50.0
4/13/2024,US_Pathway_2_Lead_gen_3_241123,USP_Program_Linkedin_Static_C12_CW-3YWP,910.79,4282,22,0.51%,1.0,LinkedIn,Not Defined,910.79,4.545454545454546
12/1/2023,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#2 ( Graphic ) - State University Of New York,342.9,559,8,1.43112701,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],342.9,12.5
3/31/2024,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,1518.38,58,8,13.79310345,4.0,Facebook,All India Counselling Look-a-like_290224,379.595,50.0
3/31/2024,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,524.5,69,5,7.24637681,2.0,Facebook,All India Counselling Look-a-like_290224,262.25,40.0
3/31/2024,USP Study Abroad_Generic_240224,USP_S1_We-guarantee,355.98,18,2,11.11111111,1.0,Facebook,All India Counselling Look-a-like_290224,355.98,50.0
4/15/2024,US_Pathway_2_Lead_gen_4_220324,USP_Program_Linkedin_Static_C2_Cost-Generic,664.93,1750,12,0.69%,1.0,LinkedIn,Not Defined,664.93,8.333333333333332
12/7/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,196.19,550,8,1.45454545,1.0,Facebook,Focusing On University [ 4th Nov ],196.19,12.5
2/22/2024,USP_Video_India_EX-APTLTSKA_Lead-Gen_160224,Influencer 1,484.64,9239,77,0.83%,2.0,Google,Combined_targeting_Generic_India,242.32,2.5974025974025974
2/16/2024,USP_Program_Lead-gen_3_Co-op_140223,USP_Drexel_2_EM,617.58,2956,8,0.27063599,2.0,Facebook,Location-APTS_Combined_Targeting,308.79,25.0
12/28/2023,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,58.08,360,5,1.38888889,1.0,Facebook,Open Targeting - Advantage+ audience,58.08,20.0
3/3/2024,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,372.87,2016,18,0.89285714,1.0,Facebook,AP&TS Generic Leads Ad Set_240224,372.87,5.555555555555555
12/27/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,468.74,750,16,2.13333333,2.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],234.37,12.5
12/3/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#10 ( Graphic ) - Get Into Top US Universitie,2.11,23,2,8.69565217,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],2.11,50.0
12/3/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#9 ( Graphic ) - Study In The US,42.25,123,5,4.06504065,1.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],42.25,20.0
12/10/2023,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#2 ( Graphic ) - State University Of New York,174.57,270,12,4.44444444,1.0,Facebook,Open Targeting - Advantage+ audience [ 23rd Nov ],174.57,8.333333333333332
12/27/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,264.47,500,2,0.4,1.0,Facebook,Focusing On University [ 4th Nov ],264.47,50.0
12/3/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,1734.18,6242,100,1.60205062,12.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],144.51500000000001,12.0
1/6/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,435.64,1922,19,0.98855359,2.0,Facebook,Focusing On University,217.82,10.526315789473683
4/12/2024,USP_Webinar2_270324,USP_RG_webinar_V1,1992.74,8452,38,0.44959773,4.0,Facebook,All India Webinar_270324,498.185,10.526315789473683
12/5/2023,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#2 ( Graphic ) - State University Of New York,84.71,240,2,0.83333333,1.0,Facebook,Related To Study In US [ 23rd Nov ],84.71,50.0
1/11/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,491.06,2234,17,0.76096688,2.0,Facebook,Entrance Exam [ 31st Oct ],245.53,11.76470588235294
1/11/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#9 ( Graphic ) - Study In The US,143.6,220,5,2.27272727,2.0,Facebook,Focusing On University [ 4th Nov ],71.8,40.0
11/26/2023,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#6 ( Graphic ) - Master's Degree In 12 Months,1801.04,10635,61,0.57357781,7.0,Facebook,Related To Study In US [ 23rd Nov ],257.2914285714286,11.475409836065573
4/14/2024,USP_MS + Coop Campaign_240224,USP_Drexel_EWYL_new-Webinar,2499.23,6024,39,0.64741036,1.0,Facebook,MS + Coop All India Ad set - 240224,2499.23,2.564102564102564
4/14/2024,USP_MS + Coop Campaign_240224,USP_Drexel_EM_new-Webinar,36.93,27,2,7.40740741,1.0,Facebook,MS + Coop KA&TN Ad set - 240224,36.93,50.0
12/30/2023,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India  New Link,#6 ( Graphic ) - Master's Degree In 12 Months,1557.28,18116,82,0.45263855,11.0,Facebook,Entrance Exam [ 23rd Nov ],141.57090909090908,13.414634146341465
11/29/2023,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#6 ( Graphic ) - Master's Degree In 12 Months,451.45,3901,22,0.56395796,2.0,Facebook,Related To Study In US [ 23rd Nov ],225.725,9.090909090909092
12/25/2023,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India  New Link,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,0.32,1,2,200,1.0,Facebook,Related To Study In US [ 23rd Nov ],0.32,50.0
1/9/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,503.72,2704,71,2.62573964,11.0,Facebook,Open Targeting - Advantage+ audience,45.79272727272728,15.492957746478872
3/23/2024,USP_MS + Coop Campaign_240224,USP_RG_VideoAd5,899.48,459,14,3.05010893,3.0,Facebook,MS + Coop All India Ad set - 240224,299.82666666666665,21.428571428571427
4/13/2024,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,307.58,90,8,8.88888889,2.0,Facebook,All India Generic Leads Ad Set_240224,153.79,25.0
12/30/2023,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India  new link,#2 ( Graphic ) - State University Of New York,8.8,16,3,18.75,1.0,Facebook,Open Targeting - Advantage+ audience [ 7th Dec ],8.8,33.33333333333333
12/29/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,98.58,207,6,2.89855072,2.0,Facebook,Focusing On University [ 4th Nov ],49.29,33.33333333333333
4/9/2024,USP_2_Lead-gen-1_220124,Tomorrow_Static-6,112.04,28,3,10.71428571,1.0,Facebook,USP-2_Data_Job-title_India_exclude_KATNTSAP,112.04,33.33333333333333
4/7/2024,USP_2_Lead-gen-2_Top4-states_050424,#6 ( Graphic ) - Master's Degree In 12 Months,4868.48,21044,116,0.551226,14.0,Facebook,USP-2_AP_TS_050424,347.7485714285714,12.068965517241379
3/17/2024,USP_MS + Coop Campaign_240224,USP_RIT_1_Getpaid,6946.07,30761,120,0.39010435,16.0,Facebook,MS + Coop KA&TN Ad set - 240224,434.129375,13.333333333333334
12/25/2023,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#6 ( Graphic ) - Master's Degree In 12 Months,969.13,6133,36,0.58698842,4.0,Facebook,Entrance Exam [ 23rd Nov ],242.2825,11.11111111111111
12/21/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,334.46,908,11,1.21145374,1.0,Facebook,Focusing On University [ 4th Nov ],334.46,9.090909090909092
4/13/2024,US_Pathway_2_Lead_gen_3_241123,USP_Program_Linkedin_Static_C14_Bridge-3YWP,738.48,3273,16,0.49%,1.0,LinkedIn,Not Defined,738.48,6.25
12/23/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,1000.49,5153,29,0.56277896,5.0,Facebook,Entrance Exam [ 31st Oct ],200.098,17.24137931034483
12/23/2023,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#2 ( Graphic ) - State University Of New York,135.86,156,7,4.48717949,1.0,Facebook,Open Targeting - Advantage+ audience [ 23rd Nov ],135.86,14.285714285714285
3/25/2024,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,2343.11,12742,87,0.68278135,8.0,Facebook,All India Counselling Look-a-like_290224,292.88875,9.195402298850574
12/22/2023,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India  new link,#2 ( Graphic ) - State University Of New York,44.23,52,4,7.69230769,1.0,Facebook,Open Targeting - Advantage+ audience [ 7th Dec ],44.23,25.0
1/25/2024,USP_Program_Higher Intent_No Logic_India_220124,#6 ( Graphic ) - Master's Degree In 12 Months,505.15,4732,22,0.4649197,2.0,Facebook,Entrance Exam_India,252.575,9.090909090909092
12/21/2023,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,66.25,290,4,1.37931034,1.0,Facebook,Related To Study In US [ 23rd Nov ],66.25,25.0
12/20/2023,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,1194.17,7439,28,0.37639468,1.0,Facebook,Entrance Exam [ 31st Oct ],1194.17,3.571428571428571
1/13/2024,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India  New Link,#6 ( Graphic ) - Master's Degree In 12 Months,749.28,7207,31,0.43013737,3.0,Facebook,Related To Study In US [ 23rd Nov ],249.76,9.67741935483871
1/7/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,506.41,3530,60,1.69971671,12.0,Facebook,Entrance Exam,42.200833333333335,20.0
3/18/2024,US_Pathway_2_Lead_gen_1_091123,USP_Program_Linkedin_Static_C14_Bridge-3YWP,502.03,2423,10,0.41%,1.0,LinkedIn,Not Defined,502.03,10.0
4/14/2024,US_Pathway_2_Lead_gen_3_241123,USP_Program_Linkedin_Static_C14_Bridge-3YWP,603.06,3264,26,0.80%,1.0,LinkedIn,Not Defined,603.06,3.8461538461538463
1/9/2024,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,71.83,123,2,1.62601626,1.0,Facebook,Focusing On University [ 4th Nov ],71.83,50.0
3/19/2024,USP_Video_APTLTSKA_Lead-Gen_Custom-intent_050324,Steffi and Shreya,292.0,876,24,2.74%,1.0,Google,Custom-Intent_Targeting,292.0,4.166666666666666
4/14/2024,US_Pathway_2_Lead_gen_3_241123,USP_Program_Linkedin_Static_C11_SB-3YWP,790.93,3049,19,0.62%,1.0,LinkedIn,Not Defined,790.93,5.263157894736842
11/23/2023,US_Pathway_2_Lead_gen_1_091123,USP_Program_Linkedin_Static_C6_SUNY-Cost,508.23,1661,9,0.54%,1.0,LinkedIn,Not Defined,508.23,11.11111111111111
1/1/2024,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India  New Link,#6 ( Graphic ) - Master's Degree In 12 Months,759.95,11779,51,0.43297394,6.0,Facebook,Entrance Exam [ 23rd Nov ],126.65833333333335,11.76470588235294
3/28/2024,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,2566.57,20624,107,0.51881303,5.0,Facebook,All India focusing on Uni Ad Set_060324,513.3140000000001,4.672897196261682
3/16/2024,USP_Video_APTLTSKA_Lead-Gen_Custom-intent_050324,Kavita and Steffi,632.32,2151,62,2.88%,8.0,Google,Custom-Intent_Targeting,79.04,12.903225806451612
11/27/2023,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#2 ( Graphic ) - State University Of New York,29.65,75,3,4,1.0,Facebook,Entrance Exam [ 23rd Nov ],29.65,33.33333333333333
3/23/2024,USP Study Abroad_Generic_240224,USP_Webinar_without_GMAT/GRE - Copy,1385.01,7118,17,0.23883113,1.0,Facebook,KA&TN Generic Leads Ad Set_240224,1385.01,5.88235294117647
1/20/2024,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#2 ( Graphic ) - State University Of New York,240.37,636,6,0.94339623,2.0,Facebook,Related To Study In US [ 23rd Nov ],120.185,33.33333333333333
1/20/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd1,1.63,4,3,75,1.0,Facebook,Open Targeting - Advantage+ audience,1.63,33.33333333333333
3/7/2024,USP_MS + Coop Campaign_240224,USP_RIT_1_Getpaid,6575.34,30443,100,0.32848274,10.0,Facebook,MS + Coop AP&TS Ad set - 240224,657.534,10.0
11/27/2023,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#2 ( Graphic ) - State University Of New York,282.16,655,17,2.59541985,3.0,Facebook,Open Targeting - Advantage+ audience [ 31st Oct ],94.05333333333334,17.647058823529413
2/5/2024,USP_Program_More-volume_With-Logic_India_220124,USP_Influencer_videoAd2,610.36,3388,19,0.56080283,3.0,Facebook,Related To Study In US_India,203.45333333333335,15.789473684210526
3/23/2024,USP_MS + Coop Campaign_240224,USP_kavita&steffi_VideoAd6,468.6,3058,8,0.26160889,1.0,Facebook,MS + Coop KA&TN Ad set - 240224,468.6,12.5
2/4/2024,USP_Program_More-Volume_No Logic_India_220124,#6 ( Graphic ) - Master's Degree In 12 Months,191.94,1128,5,0.44326241,1.0,Facebook,Related To Study In US_India,191.94,20.0
2/4/2024,USP_Program_Higher Intent_No Logic_India_220124,USP_Influencer_videoAd3,571.84,1047,6,0.5730659,1.0,Facebook,Focusing On University_India,571.84,16.666666666666664
2/5/2024,USP_COOP-Drexel_More_Volume_No Logic_India_240124,USP_Drexel_6_MSCE_USD,131.95,867,7,0.80738178,2.0,Facebook,Related To Study In US,65.975,28.57142857142857
2/4/2024,USP_Program_Higher Intent_No Logic_India_220124,USP_Influencer_videoAd2,229.46,690,11,1.5942029,2.0,Facebook,Focusing On University_India,114.73,18.181818181818183
2/4/2024,USP_COOP-Drexel_More_Volume_No Logic_India_240124,USP_Drexel_2_EM,35.3,75,2,2.66666667,1.0,Facebook,Related To Study In US,35.3,50.0
2/3/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,947.7,8451,56,0.66264347,5.0,Facebook,Related To Study In US,189.54000000000002,8.928571428571429
2/2/2024,USP_COOP-Drexel_More_Volume_No Logic_India_240124,USP_Drexel_5_MSIOT_INR,476.29,1685,42,2.4925816,6.0,Facebook,Entrance Exam,79.38166666666667,14.285714285714285
2/2/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd1,104.38,46,1,2.17391304,1.0,Facebook,Open Targeting - Advantage+ audience,104.38,100.0
2/2/2024,USP_Program_Higher Intent_No Logic_India_220124,USP_Influencer_videoAd4,57.55,304,5,1.64473684,1.0,Facebook,Entrance Exam_India,57.55,20.0
11/26/2023,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,#2 ( Graphic ) - State University Of New York,1838.16,2583,102,3.94889663,19.0,Facebook,Open Targeting - Advantage+ audience [ 23rd Nov ],96.74526315789474,18.627450980392158
2/2/2024,USP_COOP-Drexel_More_Volume_No Logic_India_240124,USP_Drexel_2_EM,25.11,79,2,2.53164557,1.0,Facebook,Related To Study In US,25.11,50.0
2/1/2024,USP_2_Lead-gen-1_220124,#6 ( Graphic ) - Master's Degree In 12 Months,688.48,3874,12,0.30975736,2.0,Facebook,USP-2_Data_Job-title_KATNTSAP,344.24,16.666666666666664
1/29/2024,USP_Program_Higher Intent_No Logic_South-states_220124,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,28.88,34,2,5.88235294,1.0,Facebook,Focusing On University_South-states,28.88,50.0
3/28/2024,USP_MS + Coop Campaign_240224,USP_RIT_1_Getpaid,9922.15,15199,212,1.39482861,55.0,Facebook,MS + Coop All India Ad set - 240224,180.40272727272728,25.943396226415093
1/29/2024,USP_2_Lead-gen-1_220124,#6 ( Graphic ) - Master's Degree In 12 Months,1502.42,10350,56,0.5410628,6.0,Facebook,USP-2_Data_Job-title_KATNTSAP,250.40333333333334,10.714285714285714
1/29/2024,USP_COOP-Drexel_More_Volume_No Logic_India_240124,USP_Drexel_1_EWYL,154.25,669,16,2.3916293,1.0,Facebook,Open Targeting - Advantage+ audience,154.25,6.25
3/25/2024,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,7632.72,114138,478,0.41879129,13.0,Facebook,All India Generic Leads Ad Set_240224,587.1323076923077,2.7196652719665275
1/26/2024,USP_COOP-Drexel_More_Volume_No Logic_India_240124,USP_Drexel_1_EWYL,163.95,187,3,1.60427807,1.0,Facebook,Related To Study In US,163.95,33.33333333333333
1/26/2024,USP_COOP-Drexel_More_Volume_No Logic_India_240124,USP_Drexel_3_Getpaid,328.94,1223,12,0.98119379,3.0,Facebook,Focusing On University,109.64666666666666,25.0
3/24/2024,USP_Video_APTLTSKA_Lead-Gen_Websites_050324,RG Video,647.65,3056,108,3.53%,1.78,Google,YT_Channels_URL_targeting,363.84831460674155,1.6481481481481481
2/14/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,1985.68,23936,98,0.40942513,7.0,Facebook,Entrance Exam,283.66857142857145,7.142857142857142
3/15/2024,USP Study Abroad_Generic_240224,USP_S1_We-guarantee,1009.74,116,3,2.5862069,2.0,Facebook,All India focusing on Uni Ad Set_060324,504.87,66.66666666666666
2/10/2024,USP_Program_More-volume_With-Logic_India_220124,#6 ( Graphic ) - Master's Degree In 12 Months,98.95,301,12,3.98671096,1.0,Facebook,Open Targeting - Advantage+ audience_India,98.95,8.333333333333332
3/14/2024,USP_Video_APTLTSKA_Lead-Gen_Custom-intent_050324,Kavita and Steffi,714.26,3037,102,3.36%,2.0,Google,Custom-Intent_Targeting,357.13,1.9607843137254901
2/10/2024,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd3,295.91,16,4,25,2.0,Facebook,Entrance Exam,147.955,50.0
